Date,Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
2018-04-22 18:00:00,63.0,16.1,73,1.3,1298,11.2,0.11,0.5,0.0,Spring,No Holiday,Yes
2018-04-22 19:00:00,32.0,15.2,64,1.7,1185,8.4,0.02,0.5,0.0,Spring,No Holiday,Yes
2018-04-22 20:00:00,12.0,13.3,80,1.8,821,9.9,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-04-22 21:00:00,24.0,12.0,86,2.3,681,9.7,0.0,2.5,0.0,Spring,No Holiday,Yes
2018-04-22 22:00:00,13.0,11.6,89,2.0,469,9.8,0.0,4.0,0.0,Spring,No Holiday,Yes
2018-04-22 23:00:00,18.0,11.3,94,1.6,368,10.3,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-04-23 00:00:00,81.0,10.7,94,2.6,477,9.7,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-04-23 01:00:00,41.0,10.6,87,2.3,1523,8.5,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-23 02:00:00,21.0,10.2,90,2.2,490,8.6,0.0,0.9,0.0,Spring,No Holiday,Yes
2018-04-23 03:00:00,8.0,9.9,93,2.3,990,8.8,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-23 04:00:00,2.0,9.5,95,2.4,410,8.7,0.0,3.5,0.0,Spring,No Holiday,Yes
2018-04-23 05:00:00,6.0,9.2,95,2.3,404,8.4,0.0,2.5,0.0,Spring,No Holiday,Yes
2018-04-23 06:00:00,5.0,9.1,95,2.7,373,8.3,0.0,7.0,0.0,Spring,No Holiday,Yes
2018-04-23 07:00:00,17.0,9.0,95,2.3,294,8.2,0.0,6.0,0.0,Spring,No Holiday,Yes
2018-04-23 08:00:00,25.0,8.8,95,2.8,519,8.0,0.03,5.0,0.0,Spring,No Holiday,Yes
2018-04-23 09:00:00,9.0,8.5,95,2.6,447,7.7,0.1,8.0,0.0,Spring,No Holiday,Yes
2018-04-23 10:00:00,12.0,8.6,95,2.5,578,7.8,0.2,4.0,0.0,Spring,No Holiday,Yes
2018-04-23 11:00:00,10.0,8.9,91,2.2,437,7.5,0.29,1.5,0.0,Spring,No Holiday,Yes
2018-04-23 12:00:00,10.0,9.0,96,1.9,481,8.3,0.43,5.5,0.0,Spring,No Holiday,Yes
2018-04-23 13:00:00,11.0,9.3,95,2.3,419,8.5,0.4,2.5,0.0,Spring,No Holiday,Yes
2018-04-23 14:00:00,17.0,9.4,96,2.6,304,8.7,0.39,4.0,0.0,Spring,No Holiday,Yes
2018-04-23 15:00:00,14.0,9.5,96,2.2,350,8.8,0.31,1.5,0.0,Spring,No Holiday,Yes
2018-04-23 16:00:00,41.0,9.6,96,1.7,1409,8.9,0.23,1.0,0.0,Spring,No Holiday,Yes
2018-04-23 17:00:00,42.0,9.4,95,1.9,660,8.6,0.11,0.5,0.0,Spring,No Holiday,Yes
2018-04-23 18:00:00,39.0,9.4,96,1.9,600,8.7,0.07,1.0,0.0,Spring,No Holiday,Yes
2018-04-23 19:00:00,50.0,9.4,95,1.8,531,8.6,0.03,1.5,0.0,Spring,No Holiday,Yes
2018-04-23 20:00:00,37.0,9.4,95,1.6,740,8.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-04-23 21:00:00,82.0,9.4,94,2.1,869,8.4,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-04-23 22:00:00,164.0,9.6,90,1.9,2000,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-23 23:00:00,233.0,9.8,87,1.9,2000,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 00:00:00,213.0,9.8,86,1.3,2000,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 01:00:00,157.0,10.1,83,1.6,2000,7.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 02:00:00,68.0,10.1,83,1.4,2000,7.3,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-24 03:00:00,35.0,9.6,94,1.3,523,8.6,0.0,2.4,0.0,Spring,No Holiday,Yes
2018-04-24 04:00:00,34.0,9.5,94,1.2,2000,8.5,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-24 05:00:00,77.0,9.4,93,1.3,2000,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 06:00:00,262.0,9.6,87,2.0,2000,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 07:00:00,751.0,9.8,84,1.3,2000,7.2,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 08:00:00,1502.0,10.5,79,1.3,2000,7.0,0.29,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 09:00:00,814.0,12.0,71,1.4,2000,6.8,0.92,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 10:00:00,638.0,12.9,68,1.3,2000,7.1,0.97,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 11:00:00,710.0,14.1,62,1.6,2000,6.9,1.08,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 12:00:00,925.0,15.2,57,1.9,2000,6.7,1.33,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 13:00:00,923.0,15.9,53,2.1,2000,6.3,1.54,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 14:00:00,942.0,16.0,52,1.7,2000,6.1,1.22,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 15:00:00,971.0,16.1,52,1.5,2000,6.2,0.93,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 16:00:00,1118.0,15.5,52,1.7,2000,5.6,0.7,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 17:00:00,1462.0,15.1,52,1.9,2000,5.3,0.64,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 18:00:00,2318.0,14.1,43,1.6,2000,1.6,0.36,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 19:00:00,1580.0,13.3,37,1.2,2000,-1.1,0.12,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 20:00:00,1332.0,12.6,49,0.8,2000,2.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 21:00:00,1372.0,11.5,47,1.1,2000,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 22:00:00,1215.0,10.4,43,0.7,2000,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-24 23:00:00,725.0,9.6,44,0.7,2000,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 00:00:00,536.0,8.9,55,0.7,2000,0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 01:00:00,444.0,8.4,58,1.1,2000,0.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 02:00:00,306.0,7.7,60,0.3,1993,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 03:00:00,206.0,7.1,60,0.3,2000,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 04:00:00,117.0,6.4,66,0.5,2000,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 05:00:00,148.0,6.0,63,0.5,1984,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 06:00:00,449.0,5.8,55,0.3,2000,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 07:00:00,1123.0,6.4,51,0.3,1963,-3.0,0.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 08:00:00,1900.0,8.8,37,0.9,1939,-5.1,0.89,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 09:00:00,1066.0,11.7,32,0.8,1862,-4.4,1.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 10:00:00,756.0,14.8,29,0.6,1749,-3.0,2.2,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 11:00:00,938.0,17.5,25,1.3,1843,-2.7,2.74,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 12:00:00,1192.0,19.4,20,1.1,1663,-4.1,3.08,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 13:00:00,1141.0,20.8,23,1.7,1467,-1.1,3.18,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 14:00:00,1161.0,22.1,22,2.1,1470,-0.6,3.12,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 15:00:00,1180.0,22.8,21,2.1,1542,-0.6,2.75,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 16:00:00,1447.0,23.1,19,3.1,1871,-1.8,2.26,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 17:00:00,1878.0,22.9,23,2.8,1985,0.6,1.64,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 18:00:00,2807.0,21.2,32,3.8,1927,3.8,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 19:00:00,1958.0,18.2,36,3.5,2000,2.8,0.29,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 20:00:00,1651.0,16.8,29,4.3,1971,-1.3,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 21:00:00,1593.0,15.9,35,1.4,1999,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 22:00:00,1382.0,15.2,35,1.2,1999,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-25 23:00:00,906.0,14.0,45,0.6,1901,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 00:00:00,692.0,13.1,47,0.3,1877,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 01:00:00,546.0,12.4,55,1.0,1836,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 02:00:00,409.0,11.9,57,1.0,1793,3.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 03:00:00,239.0,11.3,66,1.0,1506,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 04:00:00,140.0,10.7,70,0.7,1404,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 05:00:00,180.0,10.2,73,0.8,1137,5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 06:00:00,452.0,10.0,72,0.8,1217,5.1,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 07:00:00,1124.0,10.7,68,0.8,1093,5.0,0.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 08:00:00,1933.0,11.7,62,0.6,956,4.6,0.62,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 09:00:00,1027.0,14.0,54,1.5,1054,4.8,1.37,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 10:00:00,745.0,16.7,47,2.2,1147,5.3,2.26,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 11:00:00,930.0,18.1,42,2.7,1112,4.9,2.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 12:00:00,1197.0,19.6,36,2.2,962,4.1,2.55,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 13:00:00,1084.0,20.6,30,2.4,1048,2.3,2.67,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 14:00:00,1123.0,21.6,28,3.1,1414,2.2,2.84,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 15:00:00,1227.0,21.9,23,2.6,1463,-0.1,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 16:00:00,1386.0,21.7,23,2.5,1404,-0.3,1.97,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 17:00:00,1796.0,20.7,30,3.3,1482,2.4,1.48,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 18:00:00,2574.0,17.4,45,3.1,1092,5.3,0.75,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 19:00:00,1891.0,15.2,45,3.3,1138,3.3,0.24,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 20:00:00,1531.0,14.4,50,2.7,1216,4.0,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 21:00:00,1447.0,13.4,60,2.2,1517,5.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 22:00:00,1146.0,12.7,61,2.2,1949,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-26 23:00:00,851.0,12.1,58,1.9,1719,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 00:00:00,663.0,11.8,59,2.4,1535,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 01:00:00,562.0,11.5,57,1.8,1471,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 02:00:00,361.0,11.2,58,1.4,1255,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 03:00:00,258.0,10.7,63,1.1,989,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 04:00:00,140.0,10.2,65,1.5,970,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 05:00:00,170.0,9.9,69,1.1,808,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 06:00:00,427.0,9.9,66,1.5,931,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 07:00:00,1129.0,10.1,63,0.7,1163,3.3,0.22,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 08:00:00,1922.0,11.6,58,1.4,1150,3.6,0.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 09:00:00,985.0,13.2,57,0.8,1003,4.8,1.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 10:00:00,789.0,15.3,50,1.0,944,4.9,1.97,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 11:00:00,986.0,17.7,44,1.5,945,5.2,2.51,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 12:00:00,1142.0,19.5,40,1.1,1055,5.5,2.89,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 13:00:00,1133.0,21.0,36,1.0,1164,5.3,2.99,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 14:00:00,1115.0,22.2,32,2.8,1124,4.7,2.91,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 15:00:00,1253.0,22.7,29,1.6,1223,3.7,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 16:00:00,1446.0,23.2,33,2.4,869,6.0,2.12,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 17:00:00,1877.0,21.8,41,3.0,662,7.9,1.44,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 18:00:00,2577.0,20.3,47,2.5,705,8.6,0.77,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 19:00:00,1812.0,18.7,53,2.7,753,8.9,0.24,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 20:00:00,1499.0,16.9,41,3.1,1060,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 21:00:00,1362.0,15.7,51,1.9,806,5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 22:00:00,1278.0,14.7,63,1.4,554,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-27 23:00:00,975.0,14.0,66,1.2,519,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 00:00:00,777.0,13.3,70,1.6,473,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 01:00:00,672.0,12.7,74,1.8,392,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 02:00:00,522.0,12.0,76,1.0,363,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 03:00:00,325.0,11.6,76,1.0,364,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 04:00:00,166.0,11.4,78,1.8,362,7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 05:00:00,152.0,10.9,81,1.7,348,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 06:00:00,230.0,10.6,84,1.1,284,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 07:00:00,376.0,10.8,78,0.5,335,7.1,0.26,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 08:00:00,647.0,12.7,67,0.6,378,6.7,0.86,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 09:00:00,795.0,15.1,56,1.7,493,6.3,1.57,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 10:00:00,808.0,17.4,46,1.8,734,5.6,2.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 11:00:00,1000.0,19.0,30,3.0,1719,1.0,2.84,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 12:00:00,1278.0,20.5,31,2.5,1485,2.7,3.18,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 13:00:00,1404.0,21.2,31,2.8,1295,3.3,3.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 14:00:00,1597.0,21.3,25,3.8,1884,0.4,3.22,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 15:00:00,1875.0,21.1,25,4.1,1885,0.2,2.96,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 16:00:00,1945.0,20.4,25,4.7,1990,-0.3,2.45,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 17:00:00,2043.0,20.1,29,3.3,1840,1.4,1.78,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 18:00:00,1882.0,18.9,30,2.6,1995,0.9,1.05,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 19:00:00,1590.0,16.9,33,1.3,1965,0.5,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 20:00:00,1435.0,15.1,34,2.2,1981,-0.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 21:00:00,1351.0,13.9,37,1.1,1751,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 22:00:00,1165.0,13.0,45,1.6,1713,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-28 23:00:00,905.0,12.3,51,1.0,1648,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 00:00:00,790.0,11.7,53,1.4,1620,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 01:00:00,554.0,11.2,57,1.6,1533,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 02:00:00,425.0,10.9,56,1.2,1460,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 03:00:00,263.0,10.6,60,1.0,1163,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 04:00:00,183.0,10.3,63,0.7,1277,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 05:00:00,138.0,9.7,63,1.1,1304,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 06:00:00,183.0,9.5,65,1.0,1325,3.2,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 07:00:00,307.0,9.9,59,0.7,1707,2.2,0.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 08:00:00,485.0,12.2,50,0.8,1412,2.0,0.84,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 09:00:00,716.0,14.9,39,0.9,1354,1.0,1.56,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 10:00:00,787.0,17.5,35,1.8,1570,1.8,2.26,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 11:00:00,1060.0,19.6,28,2.0,1695,0.5,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 12:00:00,1375.0,20.5,31,2.6,1299,2.7,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 13:00:00,1635.0,21.9,27,2.2,1055,2.0,3.35,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 14:00:00,1814.0,21.6,28,3.3,1172,2.2,2.93,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 15:00:00,2019.0,22.8,24,3.3,1138,1.1,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 16:00:00,2044.0,22.2,23,3.7,1183,0.0,2.28,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 17:00:00,2094.0,21.9,28,3.1,1023,2.5,1.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 18:00:00,1950.0,20.1,28,3.2,1114,1.0,0.89,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 19:00:00,1712.0,18.1,38,2.8,932,3.5,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 20:00:00,1485.0,16.9,42,2.7,942,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 21:00:00,1382.0,16.1,44,1.2,913,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 22:00:00,1128.0,15.6,43,2.3,1016,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29 23:00:00,820.0,15.2,51,1.0,858,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 00:00:00,569.0,14.7,54,1.3,718,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 01:00:00,362.0,14.4,60,1.7,580,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 02:00:00,246.0,14.1,62,1.2,502,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 03:00:00,157.0,14.3,61,1.0,475,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 04:00:00,132.0,14.6,57,1.2,495,6.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 05:00:00,185.0,14.8,63,0.7,492,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 06:00:00,397.0,14.9,64,0.5,424,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 07:00:00,1075.0,15.1,78,1.5,354,11.2,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 08:00:00,1791.0,15.8,73,0.5,357,10.9,0.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 09:00:00,983.0,17.5,65,1.0,416,10.8,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 10:00:00,742.0,19.5,54,1.1,451,9.9,1.88,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 11:00:00,901.0,20.3,52,0.9,468,10.1,1.96,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 12:00:00,1094.0,22.2,50,2.0,564,11.2,2.65,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 13:00:00,1019.0,23.3,45,1.8,684,10.6,2.96,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 14:00:00,1055.0,24.0,47,2.3,520,11.9,2.87,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 15:00:00,1168.0,24.1,48,2.7,419,12.3,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 16:00:00,1344.0,24.8,45,1.8,549,12.0,2.05,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 17:00:00,1706.0,24.0,53,3.5,536,13.8,1.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 18:00:00,2558.0,23.0,54,2.9,679,13.1,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 19:00:00,2064.0,21.2,65,2.9,559,14.3,0.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 20:00:00,1703.0,20.0,69,2.4,533,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 21:00:00,1711.0,19.1,73,1.2,413,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 22:00:00,1456.0,18.4,78,1.6,377,14.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30 23:00:00,1044.0,17.9,79,0.4,323,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-01 00:00:00,782.0,18.3,78,0.8,349,14.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 01:00:00,705.0,18.3,83,1.1,451,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 02:00:00,534.0,18.2,85,0.8,355,15.6,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 03:00:00,343.0,18.1,85,1.0,284,15.5,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 04:00:00,187.0,18.0,85,0.3,275,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 05:00:00,166.0,18.0,85,0.8,346,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 06:00:00,306.0,17.8,85,0.6,265,15.2,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 07:00:00,614.0,18.0,82,0.7,264,14.8,0.11,0.0,0.0,Spring,Holiday,Yes
2018-05-01 08:00:00,1067.0,18.8,76,0.6,301,14.4,0.36,0.0,0.0,Spring,Holiday,Yes
2018-05-01 09:00:00,1024.0,20.7,67,1.1,464,14.3,1.3,0.0,0.0,Spring,Holiday,Yes
2018-05-01 10:00:00,1002.0,22.2,61,1.2,531,14.3,1.72,0.0,0.0,Spring,Holiday,Yes
2018-05-01 11:00:00,1117.0,22.7,63,1.1,605,15.2,1.36,0.0,0.0,Spring,Holiday,Yes
2018-05-01 12:00:00,1315.0,22.1,67,2.7,462,15.6,0.81,0.0,0.0,Spring,Holiday,Yes
2018-05-01 13:00:00,1493.0,23.0,63,3.1,494,15.5,1.92,0.0,0.0,Spring,Holiday,Yes
2018-05-01 14:00:00,1536.0,23.0,64,2.8,520,15.8,1.59,0.0,0.0,Spring,Holiday,Yes
2018-05-01 15:00:00,1639.0,23.1,61,2.5,556,15.1,1.5,0.0,0.0,Spring,Holiday,Yes
2018-05-01 16:00:00,1759.0,22.6,63,3.1,551,15.1,0.88,0.0,0.0,Spring,Holiday,Yes
2018-05-01 17:00:00,1898.0,22.0,65,2.4,589,15.1,0.47,0.0,0.0,Spring,Holiday,Yes
2018-05-01 18:00:00,2082.0,21.6,67,2.0,584,15.2,0.24,0.0,0.0,Spring,Holiday,Yes
2018-05-01 19:00:00,1696.0,21.2,68,1.5,610,15.0,0.16,0.0,0.0,Spring,Holiday,Yes
2018-05-01 20:00:00,1656.0,20.6,72,1.3,587,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 21:00:00,1644.0,20.2,74,1.3,554,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 22:00:00,1400.0,19.9,75,0.8,516,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01 23:00:00,855.0,19.8,73,0.9,442,14.8,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-02 00:00:00,612.0,19.7,76,0.5,386,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02 01:00:00,413.0,19.6,75,2.1,392,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02 02:00:00,245.0,19.0,80,1.6,346,15.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02 03:00:00,170.0,18.5,82,0.8,342,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02 04:00:00,93.0,18.4,81,0.4,300,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02 05:00:00,76.0,18.4,87,0.8,209,16.1,0.0,0.4,0.0,Spring,No Holiday,Yes
2018-05-02 06:00:00,67.0,17.9,93,0.9,202,16.7,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-05-02 07:00:00,102.0,17.6,94,0.5,166,16.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-02 08:00:00,555.0,17.5,94,0.9,203,16.5,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-05-02 09:00:00,609.0,17.4,94,0.7,230,16.4,0.16,0.0,0.0,Spring,No Holiday,Yes
