timestamp,season,holiday,casual,registered,cnt,temperature_c,humidity_percent,dew_point_c,rainfall_mm,snowfall_cm,wind_speed_ms,solar_radiation_wm2,solar_radiation_mjm2,Functioning Day,visibility_km
2011-10-17 13:00:00,4.0,0.0,49.0,156.0,205.0,20.2,52,10.0,0.0,0.0,2.42,668.0,2.4048,Yes,16.0
2011-10-17 14:00:00,4.0,0.0,44.0,122.0,166.0,20.8,55,11.3,0.0,0.0,3.02,536.0,1.9296,Yes,16.0
2011-10-17 15:00:00,4.0,0.0,66.0,142.0,208.0,21.3,53,11.5,0.0,0.0,3.26,456.0,1.6416,Yes,16.0
2011-10-17 16:00:00,4.0,0.0,64.0,238.0,302.0,20.9,58,12.4,0.0,0.0,2.64,296.0,1.0656,Yes,16.0
2011-10-17 17:00:00,4.0,0.0,80.0,540.0,620.0,19.6,66,13.1,0.0,0.0,2.21,117.0,0.4211999999999999,Yes,16.0
2011-10-17 18:00:00,4.0,0.0,49.0,469.0,518.0,17.9,77,13.8,0.0,0.0,2.3,6.0,0.0216,Yes,15.8
2011-10-17 19:00:00,4.0,0.0,45.0,288.0,333.0,17.3,77,13.1,0.0,0.0,1.71,0.0,0.0,Yes,16.0
2011-10-17 20:00:00,4.0,0.0,40.0,189.0,229.0,17.1,76,12.9,0.0,0.0,1.87,0.0,0.0,Yes,16.0
2011-10-17 21:00:00,4.0,0.0,36.0,141.0,177.0,16.4,79,12.8,0.0,0.0,1.51,0.0,0.0,Yes,16.0
2011-10-17 22:00:00,4.0,0.0,16.0,88.0,104.0,15.3,83,12.4,0.0,0.0,1.24,0.0,0.0,Yes,16.0
2011-10-17 23:00:00,4.0,0.0,10.0,52.0,62.0,11.9,91,10.5,0.0,0.0,0.64,0.0,0.0,Yes,16.0
2011-10-18 00:00:00,4.0,0.0,8.0,23.0,31.0,11.2,89,9.4,0.0,0.0,0.9,0.0,0.0,Yes,10.5
2011-10-18 01:00:00,4.0,0.0,4.0,7.0,11.0,11.0,85,8.6,0.0,0.0,1.3,0.0,0.0,Yes,14.2
2011-10-18 02:00:00,4.0,0.0,1.0,4.0,5.0,10.7,96,10.1,0.0,0.0,1.8,0.0,0.0,Yes,6.9
2011-10-18 03:00:00,4.0,0.0,0.0,1.0,1.0,10.6,93,9.6,0.0,0.0,1.7,0.0,0.0,Yes,16.0
2011-10-18 04:00:00,4.0,0.0,0.0,4.0,4.0,11.4,87,9.3,0.0,0.0,1.92,0.0,0.0,Yes,16.0
2011-10-18 05:00:00,4.0,0.0,2.0,19.0,21.0,11.9,79,8.4,0.0,0.0,1.2,0.0,0.0,Yes,16.0
2011-10-18 06:00:00,4.0,0.0,4.0,105.0,109.0,12.0,76,7.9,0.0,0.0,1.21,0.0,0.0,Yes,16.0
2011-10-18 07:00:00,4.0,0.0,15.0,326.0,341.0,11.8,78,8.0,0.0,0.0,1.66,13.0,0.0468,Yes,15.9
2011-10-18 08:00:00,4.0,0.0,25.0,474.0,499.0,14.4,66,8.1,0.0,0.0,2.0,125.0,0.45,Yes,15.9
2011-10-18 09:00:00,4.0,0.0,29.0,198.0,227.0,16.9,54,7.4,0.0,0.0,1.39,290.0,1.044,Yes,16.0
2011-10-18 10:00:00,4.0,0.0,27.0,75.0,102.0,18.5,44,6.2,0.0,0.0,1.7,419.0,1.5084,Yes,14.2
2011-10-18 11:00:00,4.0,0.0,35.0,112.0,147.0,20.0,39,5.7,0.0,0.0,2.38,581.0,2.0916,Yes,16.0
2011-10-18 12:00:00,4.0,0.0,42.0,159.0,201.0,20.6,40,6.5,0.0,0.0,2.56,569.0,2.0484,Yes,16.0
2011-10-18 13:00:00,4.0,0.0,48.0,171.0,219.0,21.2,43,8.0,0.0,0.0,2.39,559.0,2.0124,Yes,16.0
2011-10-18 14:00:00,4.0,0.0,32.0,137.0,169.0,22.3,56,13.2,0.0,0.0,2.24,484.0,1.7424,Yes,16.0
2011-10-18 15:00:00,4.0,0.0,66.0,139.0,205.0,22.3,59,13.9,0.0,0.0,2.4,389.0,1.4004,Yes,16.0
2011-10-18 16:00:00,4.0,0.0,58.0,246.0,304.0,21.6,64,14.5,0.0,0.0,2.33,236.0,0.8496,Yes,16.0
2011-10-18 17:00:00,4.0,0.0,72.0,553.0,625.0,20.1,70,14.6,0.0,0.0,2.26,106.0,0.3816,Yes,16.0
2011-10-18 18:00:00,4.0,0.0,58.0,512.0,570.0,18.5,76,14.2,0.0,0.0,2.35,6.0,0.0216,Yes,16.0
2011-10-18 19:00:00,4.0,0.0,31.0,286.0,317.0,17.7,80,14.2,0.0,0.0,2.63,0.0,0.0,Yes,16.0
2011-10-18 20:00:00,4.0,0.0,23.0,204.0,227.0,17.2,85,14.6,0.0,0.0,3.13,0.0,0.0,Yes,16.0
2011-10-18 21:00:00,4.0,0.0,28.0,178.0,206.0,17.1,89,15.3,0.0,0.0,2.7,0.0,0.0,Yes,16.0
2011-10-18 22:00:00,4.0,0.0,22.0,115.0,137.0,17.0,92,15.8,0.0,0.0,3.2,0.0,0.0,Yes,16.0
2011-10-18 23:00:00,4.0,0.0,7.0,63.0,70.0,17.0,94,16.1,0.0,0.0,2.9,0.0,0.0,Yes,16.0
2011-10-19 00:00:00,4.0,0.0,11.0,23.0,34.0,17.0,94,16.1,0.0,0.0,2.5,0.0,0.0,Yes,16.0
2011-10-19 01:00:00,4.0,0.0,7.0,9.0,16.0,17.1,93,15.9,0.1,0.0,2.35,0.0,0.0,Yes,16.0
2011-10-19 02:00:00,4.0,0.0,1.0,6.0,7.0,16.9,94,15.9,1.1,0.0,2.48,0.0,0.0,Yes,16.0
2011-10-19 03:00:00,4.0,0.0,,,1.0,16.4,95,15.6,1.5,0.0,2.3,0.0,0.0,No,15.9
2011-10-19 04:00:00,4.0,0.0,0.0,3.0,3.0,16.0,95,15.2,1.0,0.0,2.52,0.0,0.0,Yes,6.1
2011-10-19 05:00:00,4.0,0.0,0.0,3.0,3.0,16.2,95,15.4,1.4,0.0,2.27,0.0,0.0,Yes,5.2
2011-10-19 06:00:00,4.0,0.0,3.0,28.0,31.0,17.0,89,15.2,1.0,0.0,3.8,0.0,0.0,Yes,8.5
2011-10-19 07:00:00,4.0,0.0,1.0,67.0,68.0,16.7,89,14.8,3.0,0.0,4.49,5.0,0.018,Yes,15.9
2011-10-19 08:00:00,4.0,0.0,10.0,200.0,210.0,16.7,91,15.2,5.0,0.0,6.04,26.0,0.0936,Yes,10.4
2011-10-19 09:00:00,4.0,0.0,17.0,185.0,202.0,17.1,91,15.6,2.3,0.0,6.8,77.0,0.2772,Yes,16.0
2011-10-19 10:00:00,4.0,0.0,14.0,109.0,123.0,17.0,91,15.5,0.9,0.0,6.69,93.0,0.3348,Yes,16.0
2011-10-19 11:00:00,4.0,0.0,33.0,116.0,149.0,16.8,91,15.4,0.3,0.0,6.35,69.0,0.2483999999999999,Yes,10.9
2011-10-19 12:00:00,4.0,0.0,13.0,117.0,130.0,17.3,91,15.8,0.0,0.0,5.68,101.0,0.3636,Yes,16.0
2011-10-19 13:00:00,4.0,0.0,20.0,86.0,106.0,17.9,90,16.2,0.0,0.0,6.82,124.0,0.4463999999999999,Yes,5.2
2011-10-19 14:00:00,4.0,0.0,17.0,80.0,97.0,18.1,90,16.4,0.6,0.0,5.66,91.0,0.3276,Yes,15.6
2011-10-19 15:00:00,4.0,0.0,21.0,99.0,120.0,18.6,90,17.0,0.0,0.0,4.56,119.0,0.4284,Yes,16.0
2011-10-19 16:00:00,4.0,0.0,21.0,180.0,201.0,18.8,93,17.6,0.0,0.0,3.37,64.0,0.2304,Yes,12.5
2011-10-19 17:00:00,4.0,0.0,11.0,170.0,181.0,18.4,98,18.1,2.7,0.0,2.79,16.0,0.0576,Yes,16.0
2011-10-19 18:00:00,4.0,0.0,8.0,132.0,140.0,18.5,99,18.4,3.7,0.0,2.82,1.0,0.0036,Yes,2.0
2011-10-19 19:00:00,4.0,0.0,8.0,189.0,197.0,19.5,99,19.4,3.4,0.0,2.11,0.0,0.0,Yes,7.9
2011-10-19 20:00:00,4.0,0.0,5.0,140.0,145.0,20.1,99,20.0,1.9,0.0,1.4,0.0,0.0,Yes,15.8
2011-10-19 21:00:00,4.0,0.0,6.0,79.0,85.0,20.1,99,20.0,0.2,0.0,1.82,0.0,0.0,Yes,6.0
2011-10-19 22:00:00,4.0,0.0,13.0,94.0,107.0,20.0,99,19.9,0.0,0.0,3.2,0.0,0.0,Yes,6.9
2011-10-19 23:00:00,4.0,0.0,14.0,55.0,69.0,19.5,97,18.9,0.3,0.0,4.16,0.0,0.0,Yes,14.1
2011-10-20 00:00:00,4.0,0.0,4.0,22.0,26.0,18.9,96,18.2,0.4,0.0,5.15,0.0,0.0,Yes,16.0
2011-10-20 01:00:00,4.0,0.0,4.0,11.0,15.0,17.9,94,16.9,0.0,0.0,4.59,0.0,0.0,Yes,16.0
2011-10-20 02:00:00,4.0,0.0,0.0,4.0,4.0,17.4,95,16.6,0.1,0.0,4.88,0.0,0.0,Yes,16.0
2011-10-20 03:00:00,4.0,0.0,0.0,1.0,1.0,16.4,96,15.7,0.2,0.0,5.52,0.0,0.0,Yes,16.0
2011-10-20 04:00:00,4.0,0.0,2.0,6.0,8.0,15.0,94,14.1,0.4,0.0,5.66,0.0,0.0,Yes,16.0
2011-10-20 05:00:00,4.0,0.0,2.0,24.0,26.0,13.8,90,12.2,0.2,0.0,4.34,0.0,0.0,Yes,16.0
2011-10-20 06:00:00,4.0,0.0,5.0,87.0,92.0,12.4,86,10.2,0.0,0.0,4.85,0.0,0.0,Yes,16.0
2011-10-20 07:00:00,4.0,0.0,15.0,303.0,318.0,11.6,78,7.9,0.0,0.0,4.94,14.0,0.0504,Yes,16.0
2011-10-20 08:00:00,4.0,0.0,17.0,409.0,426.0,12.0,70,6.8,0.0,0.0,4.94,146.0,0.5256,Yes,16.0
2011-10-20 09:00:00,4.0,0.0,26.0,197.0,223.0,12.9,58,4.8,0.0,0.0,6.08,331.0,1.1916,Yes,16.0
2011-10-20 10:00:00,4.0,0.0,25.0,105.0,130.0,13.9,50,3.7,0.0,0.0,6.79,471.0,1.6956,Yes,16.0
2011-10-20 11:00:00,4.0,0.0,30.0,99.0,129.0,14.6,47,3.5,0.0,0.0,7.14,453.0,1.6308,Yes,16.0
2011-10-20 12:00:00,4.0,0.0,28.0,171.0,199.0,15.1,45,3.2,0.0,0.0,6.94,411.0,1.4796,Yes,16.0
2011-10-20 13:00:00,4.0,0.0,28.0,136.0,164.0,15.4,44,3.1,0.0,0.0,7.29,407.0,1.4652,Yes,16.0
2011-10-20 14:00:00,4.0,0.0,38.0,117.0,155.0,15.2,45,3.4,0.0,0.0,7.42,317.0,1.1412,Yes,16.0
2011-10-20 15:00:00,4.0,0.0,22.0,138.0,160.0,15.1,43,2.7,0.0,0.0,7.21,239.0,0.8603999999999999,Yes,16.0
2011-10-20 16:00:00,4.0,0.0,31.0,203.0,234.0,15.0,43,2.4,0.0,0.0,5.67,142.0,0.5112,Yes,16.0
2011-10-20 17:00:00,4.0,0.0,56.0,438.0,494.0,14.6,43,2.1,0.0,0.0,4.98,49.0,0.1764,Yes,16.0
2011-10-20 18:00:00,4.0,0.0,39.0,430.0,469.0,14.0,44,1.9,0.0,0.0,4.66,4.0,0.0144,Yes,16.0
2011-10-20 19:00:00,4.0,0.0,20.0,278.0,298.0,13.5,46,2.0,0.0,0.0,4.38,0.0,0.0,Yes,16.0
2011-10-20 20:00:00,4.0,0.0,34.0,207.0,241.0,13.0,47,2.0,0.0,0.0,4.33,0.0,0.0,Yes,16.0
2011-10-20 21:00:00,4.0,0.0,16.0,149.0,165.0,12.4,49,2.1,0.0,0.0,4.52,0.0,0.0,Yes,16.0
2011-10-20 22:00:00,4.0,0.0,22.0,106.0,128.0,11.8,52,2.3,0.0,0.0,4.49,0.0,0.0,Yes,16.0
2011-10-20 23:00:00,4.0,0.0,7.0,83.0,90.0,11.3,55,2.6,0.0,0.0,4.36,0.0,0.0,Yes,16.0
2011-10-21 00:00:00,4.0,0.0,8.0,42.0,50.0,10.8,58,2.8,0.0,0.0,4.07,0.0,0.0,Yes,16.0
2011-10-21 01:00:00,4.0,0.0,7.0,19.0,26.0,10.4,60,2.9,0.0,0.0,3.85,0.0,0.0,Yes,16.0
2011-10-21 02:00:00,4.0,0.0,6.0,12.0,18.0,10.3,63,3.6,0.0,0.0,3.64,0.0,0.0,Yes,16.0
2011-10-21 03:00:00,4.0,0.0,0.0,7.0,7.0,9.9,65,3.7,0.0,0.0,3.32,0.0,0.0,Yes,16.0
2011-10-21 04:00:00,4.0,0.0,0.0,6.0,6.0,9.5,67,3.7,0.0,0.0,3.14,0.0,0.0,Yes,16.0
2011-10-21 05:00:00,4.0,0.0,0.0,31.0,31.0,9.0,70,3.9,0.0,0.0,2.26,0.0,0.0,Yes,16.0
2011-10-21 06:00:00,4.0,0.0,7.0,78.0,85.0,8.4,75,4.2,0.0,0.0,1.98,0.0,0.0,Yes,16.0
2011-10-21 07:00:00,4.0,0.0,5.0,228.0,233.0,8.1,79,4.8,0.0,0.0,2.26,15.0,0.054,Yes,16.0
2011-10-21 08:00:00,4.0,0.0,16.0,386.0,402.0,10.0,73,5.3,0.0,0.0,2.41,146.0,0.5256,Yes,16.0
2011-10-21 09:00:00,4.0,0.0,33.0,189.0,222.0,11.9,59,4.2,0.0,0.0,3.01,324.0,1.1664,Yes,16.0
2011-10-21 10:00:00,4.0,0.0,32.0,106.0,138.0,12.8,57,4.5,0.0,0.0,4.51,427.0,1.5372,Yes,16.0
2011-10-21 11:00:00,4.0,0.0,39.0,135.0,174.0,13.8,55,4.9,0.0,0.0,4.04,540.0,1.944,Yes,16.0
2011-10-21 12:00:00,4.0,0.0,47.0,193.0,240.0,14.6,53,5.2,0.0,0.0,4.08,595.0,2.142,Yes,16.0
2011-10-21 13:00:00,4.0,0.0,43.0,163.0,206.0,15.2,52,5.3,0.0,0.0,4.32,563.0,2.0268,Yes,16.0
2011-10-21 14:00:00,4.0,0.0,67.0,131.0,198.0,14.9,51,4.7,0.0,0.0,4.32,402.0,1.4472,Yes,16.0
2011-10-21 15:00:00,4.0,0.0,57.0,178.0,235.0,14.8,50,4.6,0.0,0.0,4.03,300.0,1.08,Yes,16.0
2011-10-21 16:00:00,4.0,0.0,60.0,242.0,302.0,14.5,50,4.2,0.0,0.0,3.61,160.0,0.576,Yes,16.0
2011-10-21 17:00:00,4.0,0.0,79.0,445.0,524.0,14.0,53,4.5,0.0,0.0,2.38,39.0,0.1404,Yes,16.0
2011-10-21 18:00:00,4.0,0.0,43.0,354.0,397.0,13.3,55,4.5,0.0,0.0,2.11,2.0,0.0072,Yes,16.0
2011-10-21 19:00:00,4.0,0.0,25.0,228.0,253.0,12.6,57,4.4,0.0,0.0,2.72,0.0,0.0,Yes,16.0
2011-10-21 20:00:00,4.0,0.0,29.0,155.0,184.0,11.9,60,4.3,0.0,0.0,2.75,0.0,0.0,Yes,16.0
2011-10-21 21:00:00,4.0,0.0,31.0,112.0,143.0,11.3,62,4.3,0.0,0.0,2.61,0.0,0.0,Yes,16.0
2011-10-21 22:00:00,4.0,0.0,24.0,89.0,113.0,10.5,66,4.5,0.0,0.0,2.33,0.0,0.0,Yes,16.0
2011-10-21 23:00:00,4.0,0.0,18.0,99.0,117.0,9.8,71,4.8,0.0,0.0,2.51,0.0,0.0,Yes,16.0
2011-10-22 00:00:00,4.0,0.0,16.0,80.0,96.0,9.2,75,5.0,0.0,0.0,2.37,0.0,0.0,Yes,16.0
2011-10-22 01:00:00,4.0,0.0,20.0,50.0,70.0,8.6,80,5.3,0.0,0.0,1.92,0.0,0.0,Yes,16.0
2011-10-22 02:00:00,4.0,0.0,6.0,25.0,31.0,7.6,83,4.8,0.0,0.0,1.84,0.0,0.0,Yes,16.0
2011-10-22 03:00:00,4.0,0.0,1.0,19.0,20.0,7.2,84,4.6,0.0,0.0,1.71,0.0,0.0,Yes,16.0
2011-10-22 04:00:00,4.0,0.0,4.0,4.0,8.0,6.9,85,4.6,0.0,0.0,1.77,0.0,0.0,Yes,16.0
2011-10-22 05:00:00,4.0,0.0,1.0,7.0,8.0,6.8,86,4.5,0.0,0.0,1.9,0.0,0.0,Yes,16.0
2011-10-22 06:00:00,4.0,0.0,1.0,17.0,18.0,6.6,86,4.5,0.0,0.0,2.02,0.0,0.0,Yes,16.0
2011-10-22 07:00:00,4.0,0.0,8.0,49.0,57.0,6.5,88,4.7,0.0,0.0,1.4,14.0,0.0504,Yes,16.0
2011-10-22 08:00:00,4.0,0.0,26.0,88.0,114.0,9.3,81,6.2,0.0,0.0,1.2,143.0,0.5148,Yes,16.0
2011-10-22 09:00:00,4.0,0.0,47.0,122.0,169.0,11.8,69,6.2,0.0,0.0,1.22,314.0,1.1304,Yes,16.0
2011-10-22 10:00:00,4.0,0.0,87.0,149.0,236.0,13.2,61,5.9,0.0,0.0,1.63,449.0,1.6164,Yes,16.0
2011-10-22 11:00:00,4.0,0.0,110.0,172.0,282.0,14.3,57,6.0,0.0,0.0,1.66,538.0,1.9368,Yes,16.0
2011-10-22 12:00:00,4.0,0.0,132.0,211.0,343.0,14.9,55,6.0,0.0,0.0,1.65,511.0,1.8396,Yes,16.0
2011-10-22 13:00:00,4.0,0.0,136.0,186.0,322.0,14.9,55,5.8,0.0,0.0,1.71,305.0,1.098,Yes,16.0
2011-10-22 14:00:00,4.0,0.0,133.0,177.0,310.0,14.4,55,5.5,0.0,0.0,1.71,244.0,0.8784,Yes,16.0
2011-10-22 15:00:00,4.0,0.0,159.0,223.0,382.0,14.4,54,5.3,0.0,0.0,1.82,195.0,0.702,Yes,16.0
2011-10-22 16:00:00,4.0,0.0,169.0,190.0,359.0,14.2,55,5.3,0.0,0.0,1.46,87.0,0.3132,Yes,16.0
2011-10-22 17:00:00,4.0,0.0,143.0,217.0,360.0,13.9,63,7.1,0.0,0.0,0.5,35.0,0.126,Yes,16.0
2011-10-22 18:00:00,4.0,0.0,111.0,224.0,335.0,13.3,71,8.2,0.0,0.0,1.06,1.0,0.0036,Yes,16.0
2011-10-22 19:00:00,4.0,0.0,47.0,173.0,220.0,12.7,72,7.8,0.0,0.0,1.3,0.0,0.0,Yes,15.9
2011-10-22 20:00:00,4.0,0.0,48.0,111.0,159.0,12.0,73,7.4,0.0,0.0,1.39,0.0,0.0,Yes,15.9
2011-10-22 21:00:00,4.0,0.0,37.0,120.0,157.0,11.3,78,7.5,0.0,0.0,1.43,0.0,0.0,Yes,15.9
2011-10-22 22:00:00,4.0,0.0,30.0,114.0,144.0,10.3,84,7.8,0.0,0.0,1.6,0.0,0.0,Yes,15.8
2011-10-22 23:00:00,4.0,0.0,27.0,81.0,108.0,10.0,85,7.5,0.0,0.0,1.26,0.0,0.0,Yes,15.9
2011-10-23 00:00:00,4.0,0.0,24.0,64.0,88.0,9.5,86,7.3,0.0,0.0,0.94,0.0,0.0,Yes,16.0
2011-10-23 01:00:00,4.0,0.0,11.0,60.0,71.0,9.5,87,7.4,0.0,0.0,0.7,0.0,0.0,Yes,16.0
2011-10-23 02:00:00,4.0,0.0,10.0,40.0,50.0,10.4,84,7.8,0.0,0.0,0.94,0.0,0.0,Yes,15.9
2011-10-23 03:00:00,4.0,0.0,15.0,31.0,46.0,9.9,87,7.9,0.0,0.0,1.03,0.0,0.0,Yes,14.0
2011-10-23 04:00:00,4.0,0.0,5.0,1.0,6.0,9.7,89,8.1,0.0,0.0,0.71,0.0,0.0,Yes,14.0
2011-10-23 05:00:00,4.0,0.0,1.0,2.0,3.0,9.3,92,8.1,0.0,0.0,0.85,0.0,0.0,Yes,13.1
2011-10-23 06:00:00,4.0,0.0,0.0,12.0,12.0,8.7,94,7.8,0.0,0.0,0.14,0.0,0.0,Yes,14.0
2011-10-23 07:00:00,4.0,0.0,3.0,18.0,21.0,7.8,97,7.3,0.0,0.0,0.32,13.0,0.0468,Yes,13.4
2011-10-23 08:00:00,4.0,0.0,32.0,56.0,88.0,9.5,93,8.4,0.0,0.0,0.54,143.0,0.5148,Yes,13.0
2011-10-23 09:00:00,4.0,0.0,48.0,95.0,143.0,12.6,75,8.2,0.0,0.0,1.26,314.0,1.1304,Yes,11.4
2011-10-23 10:00:00,4.0,0.0,104.0,185.0,289.0,14.3,64,7.7,0.0,0.0,1.93,451.0,1.6236,Yes,13.2
2011-10-23 11:00:00,4.0,0.0,131.0,202.0,333.0,15.3,59,7.4,0.0,0.0,1.93,530.0,1.908,Yes,13.2
2011-10-23 12:00:00,4.0,0.0,164.0,249.0,413.0,16.3,56,7.5,0.0,0.0,1.71,611.0,2.1996,Yes,14.2
2011-10-23 13:00:00,4.0,0.0,160.0,255.0,415.0,16.8,53,7.2,0.0,0.0,1.66,543.0,1.9548,Yes,16.0
2011-10-23 14:00:00,4.0,0.0,192.0,216.0,408.0,17.1,53,7.4,0.0,0.0,1.8,489.0,1.7604,Yes,16.0
2011-10-23 15:00:00,4.0,0.0,171.0,216.0,387.0,17.0,52,7.0,0.0,0.0,1.92,310.0,1.116,Yes,16.0
2011-10-23 16:00:00,4.0,0.0,188.0,217.0,405.0,16.6,55,7.4,0.0,0.0,1.4,183.0,0.6587999999999999,Yes,16.0
2011-10-23 17:00:00,4.0,0.0,120.0,220.0,340.0,15.6,61,8.2,0.0,0.0,1.53,60.0,0.216,Yes,16.0
2011-10-23 18:00:00,4.0,0.0,88.0,196.0,284.0,14.2,67,8.1,0.0,0.0,2.06,2.0,0.0072,Yes,16.0
2011-10-23 19:00:00,4.0,0.0,53.0,140.0,193.0,13.1,72,8.1,0.0,0.0,2.36,0.0,0.0,Yes,16.0
2011-10-23 20:00:00,4.0,0.0,32.0,112.0,144.0,12.2,76,8.1,0.0,0.0,2.47,0.0,0.0,Yes,16.0
2011-10-23 21:00:00,4.0,0.0,24.0,75.0,99.0,11.4,80,8.1,0.0,0.0,2.51,0.0,0.0,Yes,16.0
2011-10-23 22:00:00,4.0,0.0,25.0,69.0,94.0,10.8,84,8.2,0.0,0.0,2.66,0.0,0.0,Yes,16.0
2011-10-23 23:00:00,4.0,0.0,18.0,31.0,49.0,10.2,87,8.2,0.0,0.0,2.63,0.0,0.0,Yes,15.9
2011-10-24 00:00:00,4.0,0.0,6.0,26.0,32.0,9.8,90,8.2,0.0,0.0,2.5,0.0,0.0,Yes,15.9
2011-10-24 01:00:00,4.0,0.0,7.0,8.0,15.0,9.5,91,8.1,0.0,0.0,2.4,0.0,0.0,Yes,14.1
2011-10-24 02:00:00,4.0,0.0,1.0,6.0,7.0,9.1,93,8.1,0.0,0.0,2.31,0.0,0.0,Yes,13.2
2011-10-24 03:00:00,4.0,0.0,1.0,3.0,4.0,8.9,94,8.0,0.0,0.0,2.04,0.0,0.0,Yes,15.9
2011-10-24 04:00:00,4.0,0.0,1.0,5.0,6.0,8.4,95,7.7,0.0,0.0,1.82,0.0,0.0,Yes,14.1
2011-10-24 05:00:00,4.0,0.0,2.0,19.0,21.0,8.1,96,7.6,0.0,0.0,1.7,0.0,0.0,Yes,13.1
2011-10-24 06:00:00,4.0,0.0,3.0,83.0,86.0,8.1,97,7.6,0.0,0.0,1.8,0.0,0.0,Yes,13.1
2011-10-24 07:00:00,4.0,0.0,11.0,274.0,285.0,8.2,97,7.7,0.0,0.0,1.81,9.0,0.0324,Yes,11.3
2011-10-24 08:00:00,4.0,0.0,20.0,378.0,398.0,10.4,90,8.9,0.0,0.0,1.71,91.0,0.3276,Yes,8.6
2011-10-24 09:00:00,4.0,0.0,29.0,166.0,195.0,12.5,81,9.3,0.0,0.0,2.01,202.0,0.7272,Yes,10.5
2011-10-24 10:00:00,4.0,0.0,47.0,82.0,129.0,14.2,74,9.7,0.0,0.0,2.1,305.0,1.098,Yes,13.3
2011-10-24 11:00:00,4.0,0.0,59.0,109.0,168.0,15.8,69,10.2,0.0,0.0,1.94,398.0,1.4328,Yes,16.0
2011-10-24 12:00:00,4.0,0.0,64.0,156.0,220.0,17.3,64,10.5,0.0,0.0,2.12,525.0,1.89,Yes,16.0
2011-10-24 13:00:00,4.0,0.0,60.0,138.0,198.0,18.4,60,10.5,0.0,0.0,2.12,559.0,2.0124,Yes,16.0
2011-10-24 14:00:00,4.0,0.0,63.0,143.0,206.0,18.7,59,10.4,0.0,0.0,2.24,481.0,1.7316,Yes,16.0
2011-10-24 15:00:00,4.0,0.0,52.0,125.0,177.0,18.9,57,10.2,0.0,0.0,2.35,413.0,1.4868,Yes,16.0
2011-10-24 16:00:00,4.0,0.0,68.0,242.0,310.0,18.3,61,10.6,0.0,0.0,2.12,255.0,0.918,Yes,16.0
2011-10-24 17:00:00,4.0,0.0,87.0,527.0,614.0,17.0,67,10.9,0.0,0.0,0.89,89.0,0.3204,Yes,16.0
2011-10-24 18:00:00,4.0,0.0,58.0,428.0,486.0,15.5,73,10.8,0.0,0.0,1.93,2.0,0.0072,Yes,16.0
2011-10-24 19:00:00,4.0,0.0,25.0,212.0,237.0,14.1,82,11.1,0.0,0.0,2.18,0.0,0.0,Yes,16.0
2011-10-24 20:00:00,4.0,0.0,11.0,118.0,129.0,13.1,85,10.6,0.0,0.0,2.22,0.0,0.0,Yes,15.9
2011-10-24 21:00:00,4.0,0.0,12.0,114.0,126.0,12.9,84,10.3,0.0,0.0,3.06,0.0,0.0,Yes,15.6
2011-10-24 22:00:00,4.0,0.0,3.0,76.0,79.0,13.0,80,9.6,0.0,0.0,3.8,0.0,0.0,Yes,15.6
2011-10-24 23:00:00,4.0,0.0,9.0,50.0,59.0,12.6,80,9.2,0.0,0.0,4.16,0.0,0.0,Yes,15.7
2011-10-25 00:00:00,4.0,0.0,4.0,26.0,30.0,12.0,83,9.1,0.0,0.0,3.97,0.0,0.0,Yes,15.7
2011-10-25 01:00:00,4.0,0.0,5.0,6.0,11.0,11.4,85,9.0,0.0,0.0,3.61,0.0,0.0,Yes,15.7
2011-10-25 02:00:00,4.0,0.0,2.0,3.0,5.0,10.5,87,8.5,0.0,0.0,3.19,0.0,0.0,Yes,15.8
2011-10-25 03:00:00,4.0,0.0,1.0,3.0,4.0,9.8,90,8.2,0.0,0.0,2.69,0.0,0.0,Yes,15.7
2011-10-25 04:00:00,4.0,0.0,0.0,5.0,5.0,9.0,91,7.6,0.0,0.0,2.56,0.0,0.0,Yes,15.7
2011-10-25 05:00:00,4.0,0.0,0.0,24.0,24.0,8.5,91,7.1,0.0,0.0,2.82,0.0,0.0,Yes,15.6
2011-10-25 06:00:00,4.0,0.0,3.0,95.0,98.0,8.2,90,6.6,0.0,0.0,2.96,0.0,0.0,Yes,15.7
2011-10-25 07:00:00,4.0,0.0,15.0,299.0,314.0,8.3,87,6.3,0.0,0.0,3.1,11.0,0.0395999999999999,Yes,15.7
2011-10-25 08:00:00,4.0,0.0,25.0,383.0,408.0,10.5,79,7.0,0.0,0.0,3.2,139.0,0.5004,Yes,15.8
2011-10-25 09:00:00,4.0,0.0,29.0,194.0,223.0,12.9,65,6.5,0.0,0.0,3.13,317.0,1.1412,Yes,16.0
2011-10-25 10:00:00,4.0,0.0,26.0,102.0,128.0,14.2,56,5.7,0.0,0.0,3.47,472.0,1.6992,Yes,16.0
2011-10-25 11:00:00,4.0,0.0,46.0,120.0,166.0,15.4,50,5.1,0.0,0.0,3.38,581.0,2.0916,Yes,16.0
2011-10-25 12:00:00,4.0,0.0,35.0,165.0,200.0,16.5,46,4.8,0.0,0.0,3.69,633.0,2.2788,Yes,16.0
2011-10-25 13:00:00,4.0,0.0,37.0,161.0,198.0,17.3,43,4.7,0.0,0.0,3.72,624.0,2.2464,Yes,16.0
2011-10-25 14:00:00,4.0,0.0,66.0,134.0,200.0,18.3,41,4.7,0.0,0.0,3.58,552.0,1.9872,Yes,16.0
