timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,temperature_c,humidity_percent,dew_point_c,rainfall_mm,snowfall_cm,wind_speed_ms,solar_radiation_wm2,solar_radiation_mjm2,Functioning Day,visibility_km
2015-11-07 13:00:00,824.0,15.9,17.0,90,10.1,7.0,0.0,1,2.0,15.9,90,14.3,1.0,0.0,10.1,31.0,0.1115999999999999,Yes,8.8
2015-11-07 14:00:00,884.0,15.7,17.5,91,9.63,7.0,0.0,1,2.0,15.7,91,14.2,0.1,0.0,9.63,35.0,0.126,Yes,10.4
2015-11-07 15:00:00,1111.0,15.8,17.0,90,8.43,7.0,0.0,1,2.0,15.8,90,14.1,0.0,0.0,8.43,41.0,0.1476,Yes,17.7
2015-11-07 16:00:00,1331.0,15.4,17.0,87,6.89,2.0,0.0,1,2.0,15.4,87,13.3,0.0,0.0,6.89,47.0,0.1692,Yes,44.0
2015-11-07 17:00:00,1242.0,14.5,16.0,86,6.17,2.0,0.0,1,2.0,14.5,86,12.1,0.0,0.0,6.17,2.0,0.0072,Yes,37.0
2015-11-07 18:00:00,1159.0,13.6,15.5,85,6.33,2.0,0.0,1,2.0,13.6,85,11.1,0.0,0.0,6.33,0.0,0.0,Yes,31.6
2015-11-07 19:00:00,997.0,13.6,15.0,86,5.41,2.0,0.0,1,2.0,13.6,86,11.4,0.0,0.0,5.41,0.0,0.0,Yes,27.0
2015-11-07 20:00:00,842.0,12.8,14.0,86,4.68,1.0,0.0,1,2.0,12.8,86,10.5,0.0,0.0,4.68,0.0,0.0,Yes,25.5
2015-11-07 21:00:00,661.0,12.0,13.5,87,4.46,1.0,0.0,1,2.0,12.0,87,9.9,0.0,0.0,4.46,0.0,0.0,Yes,12.2
2015-11-07 22:00:00,582.0,11.5,13.0,88,3.83,1.0,0.0,1,2.0,11.5,88,9.6,0.0,0.0,3.83,0.0,0.0,Yes,15.9
2015-11-07 23:00:00,613.0,10.8,12.0,91,3.22,1.0,0.0,1,2.0,10.8,91,9.3,0.0,0.0,3.22,0.0,0.0,Yes,20.4
2015-11-08 00:00:00,582.0,10.0,12.0,93,2.91,1.0,0.0,1,2.0,10.0,93,9.0,0.0,0.0,2.91,0.0,0.0,Yes,13.0
2015-11-08 01:00:00,469.0,9.3,12.0,95,1.98,1.0,0.0,1,2.0,9.3,95,8.5,0.0,0.0,1.98,0.0,0.0,Yes,6.7
2015-11-08 02:00:00,348.0,8.7,11.0,96,2.19,1.0,0.0,1,2.0,8.7,96,8.1,0.0,0.0,2.19,0.0,0.0,Yes,8.4
2015-11-08 03:00:00,263.0,8.0,11.0,98,2.12,1.0,0.0,1,2.0,8.0,98,7.6,0.0,0.0,2.12,0.0,0.0,Yes,6.7
2015-11-08 04:00:00,166.0,7.3,10.0,98,1.96,1.0,0.0,1,2.0,7.3,98,7.0,0.0,0.0,1.96,0.0,0.0,Yes,3.4
2015-11-08 05:00:00,107.0,6.9,10.0,99,2.28,1.0,0.0,1,2.0,6.9,99,6.8,0.0,0.0,2.28,0.0,0.0,Yes,6.5
2015-11-08 06:00:00,129.0,7.1,8.5,99,3.0,2.0,0.0,1,2.0,7.1,99,6.9,0.0,0.0,3.0,0.0,0.0,Yes,9.5
2015-11-08 07:00:00,203.0,8.2,11.0,99,3.8,1.0,0.0,1,2.0,8.2,99,8.1,0.0,0.0,3.8,0.0,0.0,Yes,6.1
2015-11-08 08:00:00,318.0,10.0,12.5,98,4.68,2.0,0.0,1,2.0,10.0,98,9.8,0.0,0.0,4.68,20.0,0.072,Yes,8.6
2015-11-08 09:00:00,662.0,11.9,14.0,95,5.3,3.0,0.0,1,2.0,11.9,95,11.2,0.0,0.0,5.3,54.0,0.1944,Yes,10.5
2015-11-08 10:00:00,1006.0,12.8,15.0,91,4.71,2.0,0.0,1,2.0,12.8,91,11.3,0.0,0.0,4.71,90.0,0.324,Yes,19.8
2015-11-08 11:00:00,1471.0,13.8,16.0,87,6.23,4.0,0.0,1,2.0,13.8,87,11.7,0.0,0.0,6.23,122.0,0.4392,Yes,17.0
2015-11-08 12:00:00,1756.0,14.8,15.0,85,6.0,3.0,0.0,1,2.0,14.8,85,12.3,0.0,0.0,6.0,151.0,0.5436,Yes,14.2
2015-11-08 13:00:00,1838.0,15.0,16.0,84,7.14,3.0,0.0,1,2.0,15.0,84,12.2,0.0,0.0,7.14,128.0,0.4608,Yes,14.2
2015-11-08 14:00:00,1703.0,15.1,16.0,81,6.65,3.0,0.0,1,2.0,15.1,81,11.9,0.0,0.0,6.65,145.0,0.522,Yes,8.9
2015-11-08 15:00:00,1846.0,14.9,16.0,82,6.82,3.0,0.0,1,2.0,14.9,82,11.8,0.0,0.0,6.82,119.0,0.4284,Yes,16.4
2015-11-08 16:00:00,1438.0,14.5,17.0,84,7.24,3.0,0.0,1,2.0,14.5,84,11.9,0.0,0.0,7.24,40.0,0.144,Yes,25.8
2015-11-08 17:00:00,1149.0,14.3,17.0,86,7.56,3.0,0.0,1,2.0,14.3,86,12.1,0.0,0.0,7.56,2.0,0.0072,Yes,24.3
2015-11-08 18:00:00,968.0,14.7,17.0,86,7.55,3.0,0.0,1,2.0,14.7,86,12.4,0.0,0.0,7.55,0.0,0.0,Yes,23.9
2015-11-08 19:00:00,740.0,15.4,16.5,88,7.47,7.0,0.0,1,2.0,15.4,88,13.5,0.0,0.0,7.47,0.0,0.0,Yes,13.8
2015-11-08 20:00:00,599.0,15.3,17.0,88,7.5,2.0,0.0,1,2.0,15.3,88,13.4,0.1,0.0,7.5,0.0,0.0,Yes,15.1
2015-11-08 21:00:00,361.0,15.2,16.0,87,7.76,7.0,0.0,1,2.0,15.2,87,13.1,0.4,0.0,7.76,0.0,0.0,Yes,17.4
2015-11-08 22:00:00,358.0,15.0,16.0,85,6.88,2.0,0.0,1,2.0,15.0,85,12.6,0.3,0.0,6.88,0.0,0.0,Yes,20.2
2015-11-08 23:00:00,274.0,14.4,15.0,88,6.26,2.0,0.0,1,2.0,14.4,88,12.4,0.0,0.0,6.26,0.0,0.0,Yes,18.9
2015-11-09 00:00:00,200.0,13.2,15.0,89,6.14,2.0,0.0,0,2.0,13.2,89,11.4,0.0,0.0,6.14,0.0,0.0,Yes,19.9
2015-11-09 01:00:00,91.0,12.3,14.0,87,5.85,3.0,0.0,0,2.0,12.3,87,10.3,0.0,0.0,5.85,0.0,0.0,Yes,32.0
2015-11-09 02:00:00,59.0,11.5,13.0,87,5.57,3.0,0.0,0,2.0,11.5,87,9.4,0.0,0.0,5.57,0.0,0.0,Yes,29.7
2015-11-09 03:00:00,53.0,10.8,12.0,86,4.68,2.0,0.0,0,2.0,10.8,86,8.6,0.0,0.0,4.68,0.0,0.0,Yes,40.1
2015-11-09 04:00:00,61.0,10.3,11.0,85,4.36,1.0,0.0,0,2.0,10.3,85,7.9,0.0,0.0,4.36,0.0,0.0,Yes,38.2
2015-11-09 05:00:00,125.0,9.7,11.0,86,4.69,1.0,0.0,0,2.0,9.7,86,7.5,0.0,0.0,4.69,0.0,0.0,Yes,31.6
2015-11-09 06:00:00,616.0,9.6,11.0,85,5.42,1.0,0.0,0,2.0,9.6,85,7.3,0.0,0.0,5.42,0.0,0.0,Yes,29.7
2015-11-09 07:00:00,2147.0,9.5,11.5,84,5.95,1.0,0.0,0,2.0,9.5,84,7.0,0.0,0.0,5.95,0.0,0.0,Yes,23.9
2015-11-09 08:00:00,4308.0,10.1,12.0,80,6.61,1.0,0.0,0,2.0,10.1,80,6.8,0.0,0.0,6.61,16.0,0.0576,Yes,29.3
2015-11-09 09:00:00,2059.0,10.9,12.5,75,7.31,1.0,0.0,0,2.0,10.9,75,6.7,0.1,0.0,7.31,60.0,0.216,Yes,30.9
2015-11-09 10:00:00,924.0,11.7,14.5,74,7.15,2.0,0.0,0,2.0,11.7,74,7.2,0.3,0.0,7.15,107.0,0.3852,Yes,32.4
2015-11-09 11:00:00,889.0,12.1,15.0,74,7.07,2.0,0.0,0,2.0,12.1,74,7.6,0.1,0.0,7.07,113.0,0.4068,Yes,25.5
2015-11-09 12:00:00,1045.0,12.7,15.0,73,7.0,3.0,0.0,0,2.0,12.7,73,8.1,0.0,0.0,7.0,140.0,0.504,Yes,23.9
2015-11-09 13:00:00,1182.0,13.4,15.0,74,7.44,3.0,0.0,0,2.0,13.4,74,8.8,0.0,0.0,7.44,145.0,0.522,Yes,22.4
2015-11-09 14:00:00,1044.0,13.6,15.5,73,7.94,3.0,0.0,0,2.0,13.6,73,8.8,0.0,0.0,7.94,74.0,0.2663999999999999,Yes,21.7
2015-11-09 15:00:00,1176.0,13.6,15.0,74,7.89,3.0,0.0,0,2.0,13.6,74,9.0,0.0,0.0,7.89,53.0,0.1908,Yes,19.3
2015-11-09 16:00:00,1607.0,13.6,15.0,75,8.06,3.0,0.0,0,2.0,13.6,75,9.2,0.0,0.0,8.06,22.0,0.0791999999999999,Yes,19.6
2015-11-09 17:00:00,3261.0,13.1,15.0,79,8.49,3.0,0.0,0,2.0,13.1,79,9.5,0.0,0.0,8.49,2.0,0.0072,Yes,16.0
2015-11-09 18:00:00,3090.0,13.2,15.0,80,8.78,3.0,0.0,0,2.0,13.2,80,9.8,0.0,0.0,8.78,0.0,0.0,Yes,17.6
2015-11-09 19:00:00,1825.0,13.2,15.0,85,8.73,3.0,0.0,0,2.0,13.2,85,10.7,0.0,0.0,8.73,0.0,0.0,Yes,17.3
2015-11-09 20:00:00,1138.0,13.4,15.0,84,8.4,3.0,0.0,0,2.0,13.4,84,10.8,0.0,0.0,8.4,0.0,0.0,Yes,16.4
2015-11-09 21:00:00,720.0,13.6,15.0,84,8.0,4.0,0.0,0,2.0,13.6,84,10.9,0.0,0.0,8.0,0.0,0.0,Yes,15.6
2015-11-09 22:00:00,500.0,13.8,15.0,84,7.32,3.0,0.0,0,2.0,13.8,84,11.1,0.0,0.0,7.32,0.0,0.0,Yes,17.1
2015-11-09 23:00:00,354.0,13.9,15.0,85,7.42,4.0,0.0,0,2.0,13.9,85,11.3,0.0,0.0,7.42,0.0,0.0,Yes,17.7
2015-11-10 00:00:00,172.0,14.0,16.0,85,7.3,3.0,0.0,0,2.0,14.0,85,11.5,0.0,0.0,7.3,0.0,0.0,Yes,17.5
2015-11-10 01:00:00,106.0,14.1,16.0,85,7.14,4.0,0.0,0,2.0,14.1,85,11.6,0.0,0.0,7.14,0.0,0.0,Yes,20.6
2015-11-10 02:00:00,76.0,14.2,16.0,85,7.16,3.0,0.0,0,2.0,14.2,85,11.8,0.0,0.0,7.16,0.0,0.0,Yes,19.3
2015-11-10 03:00:00,37.0,14.2,16.0,86,6.93,3.0,0.0,0,2.0,14.2,86,11.9,0.0,0.0,6.93,0.0,0.0,Yes,19.3
2015-11-10 04:00:00,59.0,14.3,16.0,87,6.57,4.0,0.0,0,2.0,14.3,87,12.1,0.0,0.0,6.57,0.0,0.0,Yes,18.7
2015-11-10 05:00:00,151.0,14.3,16.0,87,6.38,4.0,0.0,0,2.0,14.3,87,12.2,0.0,0.0,6.38,0.0,0.0,Yes,19.3
2015-11-10 06:00:00,676.0,14.3,16.0,87,6.2,3.0,0.0,0,2.0,14.3,87,12.2,0.0,0.0,6.2,0.0,0.0,Yes,15.5
2015-11-10 07:00:00,2206.0,14.4,16.0,88,5.95,3.0,0.0,0,2.0,14.4,88,12.5,0.0,0.0,5.95,0.0,0.0,Yes,10.1
2015-11-10 08:00:00,4681.0,14.4,16.0,89,6.01,3.0,0.0,0,2.0,14.4,89,12.6,0.0,0.0,6.01,6.0,0.0216,Yes,15.2
2015-11-10 09:00:00,2201.0,14.7,16.0,88,6.29,3.0,0.0,0,2.0,14.7,88,12.7,0.0,0.0,6.29,46.0,0.1656,Yes,19.6
2015-11-10 10:00:00,994.0,14.9,17.0,87,7.36,3.0,0.0,0,2.0,14.9,87,12.8,0.0,0.0,7.36,83.0,0.2988,Yes,18.6
2015-11-10 11:00:00,830.0,15.1,17.0,86,6.93,3.0,0.0,0,2.0,15.1,86,12.7,0.0,0.0,6.93,99.0,0.3564,Yes,19.3
2015-11-10 12:00:00,1113.0,15.2,17.0,85,6.24,3.0,0.0,0,2.0,15.2,85,12.7,0.0,0.0,6.24,112.0,0.4032,Yes,17.3
2015-11-10 13:00:00,1148.0,15.2,16.5,86,6.16,3.0,0.0,0,2.0,15.2,86,12.8,0.0,0.0,6.16,99.0,0.3564,Yes,16.7
2015-11-10 14:00:00,1011.0,15.0,16.0,86,6.02,3.0,0.0,0,2.0,15.0,86,12.7,0.0,0.0,6.02,70.0,0.252,Yes,18.3
2015-11-10 15:00:00,1106.0,14.8,15.0,87,5.74,3.0,0.0,0,2.0,14.8,87,12.6,0.0,0.0,5.74,52.0,0.1872,Yes,16.1
2015-11-10 16:00:00,1704.0,14.4,15.0,87,6.26,3.0,0.0,0,2.0,14.4,87,12.2,0.0,0.0,6.26,16.0,0.0576,Yes,14.9
2015-11-10 17:00:00,3173.0,14.2,15.0,87,5.95,3.0,0.0,0,2.0,14.2,87,12.1,0.0,0.0,5.95,0.0,0.0,Yes,15.9
2015-11-10 18:00:00,3115.0,14.0,15.0,88,5.59,7.0,0.0,0,2.0,14.0,88,12.0,0.0,0.0,5.59,0.0,0.0,Yes,15.1
2015-11-10 19:00:00,1920.0,13.6,15.0,90,5.52,3.0,0.0,0,2.0,13.6,90,12.0,0.0,0.0,5.52,0.0,0.0,Yes,17.0
2015-11-10 20:00:00,1183.0,13.4,15.0,91,5.45,3.0,0.0,0,2.0,13.4,91,12.0,0.0,0.0,5.45,0.0,0.0,Yes,16.1
2015-11-10 21:00:00,880.0,13.3,15.0,91,5.23,4.0,0.0,0,2.0,13.3,91,11.9,0.0,0.0,5.23,0.0,0.0,Yes,17.6
2015-11-10 22:00:00,463.0,13.3,15.0,91,4.81,4.0,0.0,0,2.0,13.3,91,11.9,0.0,0.0,4.81,0.0,0.0,Yes,17.1
2015-11-10 23:00:00,201.0,13.2,14.5,91,4.6,4.0,0.0,0,2.0,13.2,91,11.7,0.0,0.0,4.6,0.0,0.0,Yes,18.3
2015-11-11 00:00:00,214.0,13.2,14.0,90,4.68,4.0,0.0,0,2.0,13.2,90,11.6,0.0,0.0,4.68,0.0,0.0,Yes,17.5
2015-11-11 01:00:00,127.0,13.2,14.5,89,4.82,3.0,0.0,0,2.0,13.2,89,11.4,0.0,0.0,4.82,0.0,0.0,Yes,23.6
2015-11-11 02:00:00,74.0,13.0,15.0,89,4.88,4.0,0.0,0,2.0,13.0,89,11.2,0.0,0.0,4.88,0.0,0.0,Yes,25.2
2015-11-11 03:00:00,36.0,12.9,15.0,88,4.88,4.0,0.0,0,2.0,12.9,88,10.9,0.0,0.0,4.88,0.0,0.0,Yes,26.5
2015-11-11 04:00:00,42.0,12.8,15.0,87,4.96,4.0,0.0,0,2.0,12.8,87,10.7,0.0,0.0,4.96,0.0,0.0,Yes,34.7
2015-11-11 05:00:00,113.0,12.7,15.0,87,5.02,4.0,0.0,0,2.0,12.7,87,10.6,0.0,0.0,5.02,0.0,0.0,Yes,31.2
2015-11-11 06:00:00,681.0,12.7,15.0,87,5.09,3.0,0.0,0,2.0,12.7,87,10.6,0.0,0.0,5.09,0.0,0.0,Yes,29.7
2015-11-11 07:00:00,2282.0,12.8,15.0,88,5.09,3.0,0.0,0,2.0,12.8,88,10.9,0.0,0.0,5.09,0.0,0.0,Yes,23.9
2015-11-11 08:00:00,4538.0,12.9,15.0,88,5.23,3.0,0.0,0,2.0,12.9,88,10.9,0.0,0.0,5.23,7.0,0.0252,Yes,32.4
2015-11-11 09:00:00,2256.0,13.2,15.0,87,5.31,3.0,0.0,0,2.0,13.2,87,11.0,0.0,0.0,5.31,52.0,0.1872,Yes,27.8
2015-11-11 10:00:00,1045.0,13.8,15.0,83,5.39,3.0,0.0,0,2.0,13.8,83,10.9,0.0,0.0,5.39,130.0,0.4679999999999999,Yes,27.2
2015-11-11 11:00:00,940.0,14.2,15.0,79,6.76,3.0,0.0,0,2.0,14.2,79,10.6,0.0,0.0,6.76,183.0,0.6587999999999999,Yes,34.7
2015-11-11 12:00:00,1243.0,14.6,15.5,75,6.61,3.0,0.0,0,2.0,14.6,75,10.3,0.0,0.0,6.61,198.0,0.7128,Yes,36.3
2015-11-11 13:00:00,1181.0,15.0,15.5,72,7.11,3.0,0.0,0,2.0,15.0,72,10.1,0.0,0.0,7.11,214.0,0.7704,Yes,36.3
2015-11-11 14:00:00,1099.0,14.9,15.5,73,6.52,3.0,0.0,0,2.0,14.9,73,10.1,0.0,0.0,6.52,144.0,0.5184,Yes,37.8
2015-11-11 15:00:00,1183.0,14.6,15.0,75,6.16,3.0,0.0,0,2.0,14.6,75,10.2,0.0,0.0,6.16,96.0,0.3456,Yes,34.0
2015-11-11 16:00:00,1643.0,13.8,15.0,79,5.8,3.0,0.0,0,2.0,13.8,79,10.2,0.0,0.0,5.8,36.0,0.1296,Yes,30.9
2015-11-11 17:00:00,3137.0,13.4,15.0,81,5.59,2.0,0.0,0,2.0,13.4,81,10.3,0.0,0.0,5.59,1.0,0.0036,Yes,34.0
2015-11-11 18:00:00,3009.0,13.2,14.5,83,5.45,3.0,0.0,0,2.0,13.2,83,10.5,0.0,0.0,5.45,0.0,0.0,Yes,34.0
2015-11-11 19:00:00,1843.0,12.7,14.0,89,5.32,2.0,0.0,0,2.0,12.7,89,10.9,0.0,0.0,5.32,0.0,0.0,Yes,21.9
2015-11-11 20:00:00,1186.0,12.3,14.0,91,5.45,2.0,0.0,0,2.0,12.3,91,11.0,0.0,0.0,5.45,0.0,0.0,Yes,34.0
2015-11-11 21:00:00,829.0,12.4,14.0,91,5.39,2.0,0.0,0,2.0,12.4,91,10.9,0.0,0.0,5.39,0.0,0.0,Yes,32.0
2015-11-11 22:00:00,712.0,12.3,14.0,90,5.33,4.0,0.0,0,2.0,12.3,90,10.7,0.0,0.0,5.33,0.0,0.0,Yes,24.3
2015-11-11 23:00:00,486.0,12.4,14.0,88,5.04,3.0,0.0,0,2.0,12.4,88,10.5,0.0,0.0,5.04,0.0,0.0,Yes,25.1
2015-11-12 00:00:00,95.0,12.5,14.0,88,4.84,3.0,0.0,0,2.0,12.5,88,10.5,0.0,0.0,4.84,0.0,0.0,Yes,27.8
2015-11-12 01:00:00,27.0,12.6,14.0,89,4.29,3.0,0.0,0,2.0,12.6,89,10.8,0.0,0.0,4.29,0.0,0.0,Yes,27.8
2015-11-12 02:00:00,16.0,13.0,14.0,88,3.36,3.0,0.0,0,2.0,13.0,88,11.1,0.0,0.0,3.36,0.0,0.0,Yes,22.4
2015-11-12 03:00:00,30.0,12.2,13.5,92,3.12,2.0,0.0,0,2.0,12.2,92,10.9,0.0,0.0,3.12,0.0,0.0,Yes,20.4
2015-11-12 04:00:00,64.0,10.9,13.0,95,3.14,2.0,0.0,0,2.0,10.9,95,10.1,0.0,0.0,3.14,0.0,0.0,Yes,16.3
2015-11-12 05:00:00,136.0,10.0,12.5,97,2.76,2.0,0.0,0,2.0,10.0,97,9.5,0.0,0.0,2.76,0.0,0.0,Yes,10.2
2015-11-12 06:00:00,651.0,9.7,12.0,97,2.56,2.0,0.0,0,2.0,9.7,97,9.2,0.0,0.0,2.56,0.0,0.0,Yes,18.0
2015-11-12 07:00:00,2147.0,9.9,12.0,97,2.82,2.0,0.0,0,2.0,9.9,97,9.4,0.0,0.0,2.82,0.0,0.0,Yes,10.9
2015-11-12 08:00:00,4579.0,10.4,12.5,96,3.18,2.0,0.0,0,2.0,10.4,96,9.8,0.0,0.0,3.18,13.0,0.0468,Yes,6.9
2015-11-12 09:00:00,2323.0,11.8,13.5,92,3.49,2.0,0.0,0,2.0,11.8,92,10.6,0.0,0.0,3.49,71.0,0.2556,Yes,9.3
2015-11-12 10:00:00,1094.0,13.2,15.0,84,5.32,2.0,0.0,0,2.0,13.2,84,10.5,0.0,0.0,5.32,143.0,0.5148,Yes,18.2
2015-11-12 11:00:00,894.0,14.1,15.0,81,5.59,2.0,0.0,0,2.0,14.1,81,10.9,0.0,0.0,5.59,133.0,0.4788,Yes,12.6
2015-11-12 12:00:00,1001.0,14.8,16.0,81,5.86,7.0,0.0,0,2.0,14.8,81,11.5,0.0,0.0,5.86,117.0,0.4211999999999999,Yes,24.7
2015-11-12 13:00:00,1224.0,15.1,16.0,81,6.15,2.0,0.0,0,2.0,15.1,81,11.8,0.0,0.0,6.15,122.0,0.4392,Yes,41.7
2015-11-12 14:00:00,1197.0,15.0,16.0,82,6.23,3.0,0.0,0,2.0,15.0,82,12.0,0.0,0.0,6.23,168.0,0.6048,Yes,41.7
2015-11-12 15:00:00,1254.0,14.7,15.0,82,5.99,3.0,0.0,0,2.0,14.7,82,11.7,0.0,0.0,5.99,148.0,0.5327999999999999,Yes,34.0
2015-11-12 16:00:00,1682.0,13.8,15.0,83,6.1,3.0,0.0,0,2.0,13.8,83,11.0,0.0,0.0,6.1,44.0,0.1583999999999999,Yes,32.4
2015-11-12 17:00:00,3097.0,13.4,15.0,84,6.26,3.0,0.0,0,2.0,13.4,84,10.7,0.0,0.0,6.26,1.0,0.0036,Yes,20.7
2015-11-12 18:00:00,2878.0,13.2,15.0,85,6.58,3.0,0.0,0,2.0,13.2,85,10.6,0.0,0.0,6.58,0.0,0.0,Yes,21.2
2015-11-12 19:00:00,1722.0,13.5,15.0,87,7.06,2.0,0.0,0,2.0,13.5,87,11.3,0.0,0.0,7.06,0.0,0.0,Yes,20.8
2015-11-12 20:00:00,1074.0,13.7,15.0,85,7.52,3.0,0.0,0,2.0,13.7,85,11.3,0.0,0.0,7.52,0.0,0.0,Yes,12.2
2015-11-12 21:00:00,678.0,13.8,15.0,85,7.96,7.0,0.0,0,2.0,13.8,85,11.3,0.0,0.0,7.96,0.0,0.0,Yes,9.6
2015-11-12 22:00:00,617.0,13.6,14.0,85,7.41,7.0,0.0,0,2.0,13.6,85,11.2,0.0,0.0,7.41,0.0,0.0,Yes,15.2
2015-11-12 23:00:00,482.0,13.6,14.0,85,7.39,2.0,0.0,0,2.0,13.6,85,11.1,0.0,0.0,7.39,0.0,0.0,Yes,21.0
2015-11-13 00:00:00,249.0,13.6,14.5,83,7.8,7.0,0.0,0,2.0,13.6,83,10.7,0.0,0.0,7.8,0.0,0.0,Yes,16.0
2015-11-13 01:00:00,132.0,13.2,13.5,82,7.29,7.0,0.0,0,2.0,13.2,82,10.3,0.0,0.0,7.29,0.0,0.0,Yes,24.4
2015-11-13 02:00:00,101.0,12.7,13.0,80,7.07,7.0,0.0,0,2.0,12.7,80,9.4,0.0,0.0,7.07,0.0,0.0,Yes,29.7
2015-11-13 03:00:00,44.0,12.2,12.0,75,7.53,1.0,0.0,0,2.0,12.2,75,7.8,0.0,0.0,7.53,0.0,0.0,Yes,22.7
2015-11-13 04:00:00,52.0,11.3,11.5,70,6.93,1.0,0.0,0,2.0,11.3,70,5.9,0.0,0.0,6.93,0.0,0.0,Yes,20.8
2015-11-13 05:00:00,125.0,10.4,11.0,69,6.26,1.0,0.0,0,2.0,10.4,69,4.9,0.0,0.0,6.26,0.0,0.0,Yes,21.4
2015-11-13 06:00:00,529.0,9.6,9.0,70,6.04,1.0,0.0,0,2.0,9.6,70,4.4,0.0,0.0,6.04,0.0,0.0,Yes,20.5
2015-11-13 07:00:00,1943.0,9.0,7.0,69,5.91,1.0,0.0,0,2.0,9.0,69,3.6,0.0,0.0,5.91,0.0,0.0,Yes,18.6
2015-11-13 08:00:00,4214.0,8.9,11.0,72,5.95,1.0,0.0,0,2.0,8.9,72,4.1,0.0,0.0,5.95,16.0,0.0576,Yes,19.2
2015-11-13 09:00:00,2171.0,9.7,12.5,72,6.58,1.0,0.0,0,2.0,9.7,72,4.8,0.0,0.0,6.58,109.0,0.3923999999999999,Yes,23.0
2015-11-13 10:00:00,900.0,10.9,12.0,71,6.08,7.0,0.0,0,2.0,10.9,71,5.8,0.0,0.0,6.08,202.0,0.7272,Yes,19.5
2015-11-13 11:00:00,792.0,10.4,11.5,75,7.84,7.0,0.0,0,2.0,10.4,75,6.1,0.4,0.0,7.84,191.0,0.6876,Yes,34.7
2015-11-13 12:00:00,1152.0,10.1,11.0,70,6.82,2.0,0.0,0,2.0,10.1,70,4.9,0.0,0.0,6.82,153.0,0.5508,Yes,38.6
2015-11-13 13:00:00,841.0,10.4,4.5,61,6.99,7.0,0.0,0,2.0,10.4,61,3.2,0.0,0.0,6.99,250.0,0.9,Yes,16.2
2015-11-13 14:00:00,998.0,10.2,6.0,57,7.4,2.0,0.0,0,2.0,10.2,57,2.0,0.0,0.0,7.4,231.0,0.8316,Yes,27.8
2015-11-13 15:00:00,1072.0,9.5,6.5,59,7.56,2.0,0.0,0,2.0,9.5,59,1.9,0.0,0.0,7.56,149.0,0.5364,Yes,31.2
2015-11-13 16:00:00,1637.0,8.4,6.5,65,7.73,2.0,0.0,0,2.0,8.4,65,2.2,0.0,0.0,7.73,53.0,0.1908,Yes,37.8
2015-11-13 17:00:00,2659.0,8.1,6.0,66,7.6,1.0,0.0,0,2.0,8.1,66,2.1,0.0,0.0,7.6,1.0,0.0036,Yes,32.4
2015-11-13 18:00:00,2176.0,8.1,5.5,66,7.3,1.0,0.0,0,2.0,8.1,66,2.0,0.0,0.0,7.3,0.0,0.0,Yes,34.0
2015-11-13 19:00:00,1195.0,8.0,6.0,67,6.94,1.0,0.0,0,2.0,8.0,67,2.2,0.0,0.0,6.94,0.0,0.0,Yes,34.0
2015-11-13 20:00:00,749.0,7.6,6.0,69,6.83,1.0,0.0,0,2.0,7.6,69,2.3,0.0,0.0,6.83,0.0,0.0,Yes,30.9
2015-11-13 21:00:00,557.0,7.5,5.0,72,6.84,1.0,0.0,0,2.0,7.5,72,2.7,0.0,0.0,6.84,0.0,0.0,Yes,25.2
2015-11-13 22:00:00,491.0,7.2,5.5,74,6.71,1.0,0.0,0,2.0,7.2,74,2.8,0.0,0.0,6.71,0.0,0.0,Yes,27.4
2015-11-13 23:00:00,473.0,7.2,5.0,74,7.2,1.0,0.0,0,2.0,7.2,74,3.0,0.0,0.0,7.2,0.0,0.0,Yes,32.4
2015-11-14 00:00:00,411.0,7.3,5.5,75,7.43,1.0,0.0,1,2.0,7.3,75,3.1,0.0,0.0,7.43,0.0,0.0,Yes,35.5
2015-11-14 01:00:00,313.0,7.4,5.5,75,7.03,1.0,0.0,1,2.0,7.4,75,3.2,0.0,0.0,7.03,0.0,0.0,Yes,36.6
2015-11-14 02:00:00,226.0,7.4,6.0,74,6.39,1.0,0.0,1,2.0,7.4,74,3.1,0.0,0.0,6.39,0.0,0.0,Yes,32.8
2015-11-14 03:00:00,165.0,7.3,5.5,75,6.17,1.0,0.0,1,2.0,7.3,75,3.2,0.0,0.0,6.17,0.0,0.0,Yes,34.3
2015-11-14 04:00:00,93.0,7.1,5.5,77,5.72,1.0,0.0,1,2.0,7.1,77,3.3,0.0,0.0,5.72,0.0,0.0,Yes,35.9
2015-11-14 05:00:00,87.0,6.9,6.0,78,5.19,1.0,0.0,1,2.0,6.9,78,3.2,0.0,0.0,5.19,0.0,0.0,Yes,29.7
2015-11-14 06:00:00,146.0,7.1,7.0,77,5.02,2.0,0.0,1,2.0,7.1,77,3.3,0.0,0.0,5.02,0.0,0.0,Yes,34.3
2015-11-14 07:00:00,285.0,7.5,7.5,82,4.78,2.0,0.0,1,2.0,7.5,82,4.6,0.0,0.0,4.78,0.0,0.0,Yes,25.5
2015-11-14 08:00:00,382.0,7.9,8.0,81,4.98,2.0,0.0,1,2.0,7.9,81,4.9,0.0,0.0,4.98,5.0,0.018,Yes,29.3
2015-11-14 09:00:00,385.0,8.5,8.0,81,4.78,7.0,0.0,1,2.0,8.5,81,5.4,0.2,0.0,4.78,21.0,0.0756,Yes,14.3
